src_system,sub_system,data_cat,data_frq,record_type,counterparty_short_name,counterparty_full_name,address_line_0,address_line_1,address_line_2,address_line_3,city,country,postal_code,fax_number,telex_number,industry,is_broker,is_custodian,is_issuer,is_bank,is_subsidiary,is_corporate,primary_contact,primary_number,other_contact,other_number,subsidiary_level,counterparty_grandparent,counterparty_parent,resident_y_n,mas_industry_code,country_of_incorporation,cels_code,industry_group,src_id,processing_date,m_label
gmp,cis,sta,dly,D,TRITON BD TR 2022-1*,PERPETUAL CORP.TRUST LTD ATF TRITON BOND TRUST 2022-1 SERIES 1,"LEVEL18, 123 PITT STREET","SYDNEY, NSW 2000",,,SYDNEY,Australia,002000,,,,N,N,Y,N,N,N,,,,,Subsidiary,TRITON BD TR 2022-1*,TRITON BD TR 2022-1*,,607009,AUSTRALIA,,FIH-Other Non Banking Financial Institutions Not Elsewhere Classified,gmp_cis_sta_dly_counterparty,20251201,64906
gmp,cis,sta,dly,D,SALESFORCE INC*,SALESFORCE INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SALESFORCE INC*,SALESFORCE INC*,,503004,UNITED STATES,,TSC-IT & Other Information Services,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,PROV OF ZHEJIANG CN*,PROVINCE OF ZHEJIANG CHINA,HANGZHOUSHI XIHUQU,SHENGFULU 8HAO,,,,China,,,,,N,N,Y,N,N,N,,,,,Subsidiary,PROV OF ZHEJIANG CN*,PROV OF ZHEJIANG CN*,,817004,CHINA,,OTH-Foreign Provincial Government,gmp_cis_sta_dly_counterparty,20251201,68133
gmp,cis,sta,dly,D,AFFLELOU S.A.S*,AFFLELOU S.A.S,,,,,,France,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,AFFLELOU S.A.S*,AFFLELOU S.A.S*,,450008,FRANCE,,RTL-Other Goods,gmp_cis_sta_dly_counterparty,20251201,64915
gmp,cis,sta,dly,D,OLAM GROUP LTD*,OLAM GROUP LTD,,,,,,Singapore,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,OLAM GROUP LTD*,OLAM GROUP LTD*,,406006,SINGAPORE,,IEW-Other Agricultural Raw Materials (ESG),gmp_cis_sta_dly_counterparty,20251201,65643
gmp,cis,sta,dly,D,CELESTIAL MILES LTD*,CELESTIAL MILES LIMITED,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CELESTIAL MILES LTD*,CELESTIAL MILES LTD*,,890000,BRITISH VIRGIN ISLAN,,OTH-Diversified Industrials,gmp_cis_sta_dly_counterparty,20251201,66275
gmp,cis,sta,dly,D,MITSUBISHI HC CAP I*,MITSUBISHI HC CAPITAL INC,5-1 MARUNOUCHI 1-CHOME,CHIYODA-KU,"TOKYO, 100-6525,JAPAN",,TOKYO,Japan,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MITSUBISHI HC CAP I*,MITSUBISHI HC CAP I*,,602002,JAPAN,,FIH-Leasing Company,gmp_cis_sta_dly_counterparty,20251201,68236
gmp,cis,sta,dly,D,GULF INVT CORP GSC*,GULF INVESTMENT CORP G.S.C,"P.O.BOX 3402,SAFAT 13035","AL SHARQ,EAST AL-BOLUSH BLOCK","BLDG NO4,JABER AL-MUBARAK STREET",KUWAIT,,Kuwait,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GULF INVT CORP GSC*,GULF INVT CORP GSC*,,602001,KUWAIT,,FIH-Finance company (Bank risk weight),gmp_cis_sta_dly_counterparty,20251201,64285
gmp,cis,sta,dly,D,ZHONGSHENG GRP HLDG*,ZHONGSHENG GROUP HOLDINGS LIMITED (PROSPECT-CB),PO BOX 10008 WILLOW HOUSE,CRICKET SQUARE GRAND CAYMAN,KY1-1001 CAYMAN ISLANDS,,GRAND CAYMAN,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ZHONGSHENG GRP HLDG*,ZHONGSHENG GRP HLDG*,,454000,CAYMAN ISLANDS,,RTL-Motor Vehicle Dealers,gmp_cis_sta_dly_counterparty,20251201,66907
gmp,cis,sta,dly,D,COUNCIL OF EUROPE*,COUNCIL OF EUROPE DEVELOPMENT BANK,,,,,,France,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,COUNCIL OF EUROPE*,COUNCIL OF EUROPE*,,601706,FRANCE,,FIH-Qualifying Multilateral Development Bank,gmp_cis_sta_dly_counterparty,20251201,66908
gmp,cis,sta,dly,D,WARNER BROS DISCOVE*,"WARNER BROS. DISCOVERY, INC.",,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,WARNER BROS DISCOVE*,WARNER BROS DISCOVE*,,503000,UNITED STATES,,TSC-Communication Services,gmp_cis_sta_dly_counterparty,20251201,65708
gmp,cis,sta,dly,D,KOREA MINE R & M*,KOREA MINE REHABILITATION & MINERAL RESOURCES CORP.,,,,,,Korea (the Republic of),000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,KOREA MINE R & M*,KOREA MINE R & M*,,106002,SOUTH KOREA,,AFM-Minerals Mining (Base Metals) (ESG),gmp_cis_sta_dly_counterparty,20251201,65715
gmp,cis,sta,dly,D,UVM SIGNUM BLOCKCHA*,UVM SIGNUM BLOCKCHAIN FUND VCC,80 RAFFLES PLACE,#30-20 UOB PLAZA,SINGAPORE 048624,,SINGAPORE,Singapore,048624,,,,N,N,Y,N,N,N,,,,,Subsidiary,UVM SIGNUM BLOCKCHA*,UVM SIGNUM BLOCKCHA*,,605004,SINGAPORE,,FIH-Venture Capital Companies,gmp_cis_sta_dly_counterparty,20251201,64468
gmp,cis,sta,dly,D,DBS TR MAPLE COM TR*,DBS TRUSTEE LIMITED AS TRUSTEE OF MAPLETREE NORTH ASIA COMM TRUST,10 PASIR PANJANG ROAD,#13-01 MAPLETREE BUSINESS CITY,SINGAPORE 117438,,SINGAPORE,Singapore,117438,,,,N,N,Y,N,N,N,,,,,Subsidiary,DBS TR MAPLE COM TR*,DBS TR MAPLE COM TR*,,605062,SINGAPORE,,FIH-REITS – Commercial (NS35),gmp_cis_sta_dly_counterparty,20251201,66936
gmp,cis,sta,dly,D,NETLINK NBN TRUST*,NETLINK NBN TRUST,,,,,,Singapore,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,NETLINK NBN TRUST*,NETLINK NBN TRUST*,,503005,SINGAPORE,,TSC-Telecommunications Infrastructure (ESG),gmp_cis_sta_dly_counterparty,20251201,67698
gmp,cis,sta,dly,D,180 MEDICAL INC*,"180 MEDICAL, INC",,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,180 MEDICAL INC*,180 MEDICAL INC*,,405001,UNITED STATES,,IEW-Healthcare Equipment & Supplies,gmp_cis_sta_dly_counterparty,20251201,64690
gmp,cis,sta,dly,D,ANGLIAN WATER SVCS*,ANGLIAN WATER SERVICES FINANCING PLC,,,,,,United Kingdom,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ANGLIAN WATER SVCS*,ANGLIAN WATER SVCS*,,823000,UNITED KINGDOM,,UTY-Water Supply & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,68331
gmp,cis,sta,dly,D,EDOTCO MY SDN BHD*,EDOTCO MALAYSIA SDN. BHD.,"LEVEL 2,BLOCK D","DATARAN PHB,SAUJANA RESORT",SECTION U2,40150 SHAH ALAM,,Malaysia,040150,,,,N,N,Y,N,N,N,,,,,Subsidiary,EDOTCO MY SDN BHD*,EDOTCO MY SDN BHD*,,503001,MALAYSIA,,TSC-Telecommunications,gmp_cis_sta_dly_counterparty,20251201,68388
gmp,cis,sta,dly,D,TTM SUKUK BERHAD*,TTM SUKUK BERHAD,"LEVEL 49, TOWER 1",PETRONAS TWIN TOWERS,KUALA LUMPUR CITY CENTRE,50088 KUALA LUMPUR,,Malaysia,050088,,,,N,N,Y,N,N,N,,,,,Subsidiary,TTM SUKUK BERHAD*,TTM SUKUK BERHAD*,,822000,MALAYSIA,,UTY-Gas Manufacture & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,65600
gmp,cis,sta,dly,D,HK LAND HOLDGS LTD*,HONGKONG LAND HOLDINGS LIMITED,,,,,,Singapore,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,HK LAND HOLDGS LTD*,HK LAND HOLDGS LTD*,,304042,BERMUDA,,BCR-Property Investment Co-Others (NS35),gmp_cis_sta_dly_counterparty,20251201,67264
gmp,cis,sta,dly,D,FIDELITY NATL INFO*,FIDELITY NATIONAL INFORMATION SERVICES INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,FIDELITY NATL INFO*,FIDELITY NATL INFO*,,503004,UNITED STATES,,TSC-IT & Other Information Services,gmp_cis_sta_dly_counterparty,20251201,68474
gmp,cis,sta,dly,D,SAKURA LOGISTICS*,SAKURA LOGISTICS TMK,ARK HILLS SENGOKUYAMA,MORI TOWER 40F 1-9-10 ROPPONGI,MINATO-KU TOKYO 106-0032,JAPAN,TOKYO,Japan,1060032,,,,N,N,Y,N,N,N,,,,,Subsidiary,SAKURA LOGISTICS*,SAKURA LOGISTICS*,,605051,JAPAN,,FIH-Property Investment Co-Industrial (NS35),gmp_cis_sta_dly_counterparty,20251201,65630
gmp,cis,sta,dly,D,TARGA RESOURCES COR*,TARGA RESOURCES CORPORATION,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,TARGA RESOURCES COR*,TARGA RESOURCES COR*,,107001,UNITED STATES,,AFM-Oil & Gas Extraction Resource Owners (ESG),gmp_cis_sta_dly_counterparty,20251201,68517
gmp,cis,sta,dly,D,EXCOIN,PT EXCO NUSANTARA INDONESIA,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,EXCOIN,EXCOIN,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CHINA MER SEC CL*,CHINA MERCHANTS SECURITIES CO. LTD,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CHINA MER SEC CL*,CHINA MER SEC CL*,,604003,CHINA,,FIH-Securities House/Brokerage House,gmp_cis_sta_dly_counterparty,20251201,67571
gmp,cis,sta,dly,D,MDGH GMTN RSC*,MDGH GMTN RSC LTD,,,,,,United Arab Emirates,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MDGH GMTN RSC*,MDGH GMTN RSC*,,607009,UNITED ARAB EMIRATES,,FIH-Other Non Banking Financial Institutions Not Elsewhere Classified,gmp_cis_sta_dly_counterparty,20251201,64277
gmp,cis,sta,dly,D,FXA,FXAL,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,FXA,FXA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BGL,BGC BROKERS UK,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,BGL,BGL,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BOA,BANK OF AMERICA N.A,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,BOA,BOA,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GAR,ICAP CAPITAL MARKETS LLC,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,GAR,GAR,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,DEUT AUTOBAHN,DEUTSCHE BANK AG LONDON,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,DEUT AUTOBAHN,DEUT AUTOBAHN,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,TNB POWER GENERATIO*,TNB POWER GENERATION SDN. BHD.,"PEJ S/USAHA SYKT,TINGKAT 2,",IBU PEJABAT TENAGA NASIONAL BHD,NO. 129 JALAN BANGSAR,59200 KUALA LUMPUR,,Malaysia,059200,,,,N,N,Y,N,N,N,,,,,Subsidiary,TNB POWER GENERATIO*,TNB POWER GENERATIO*,,821001,MALAYSIA,,UTY-Electricity Generation by coal (ESG),gmp_cis_sta_dly_counterparty,20251201,66415
gmp,cis,sta,dly,D,LIMPONGPUNTH CONST*,"LIMPONGPUNTH CONSTRUCTION CO., LTD.",5/247 WATCHARAPHON RD.,"THA RAEING, BANG KHEN",BANGKOK 10220,,,Thailand,010220,,,,N,N,Y,N,N,N,,,,,Subsidiary,LIMPONGPUNTH CONST*,LIMPONGPUNTH CONST*,,301002,THAILAND,,BCR-Pty/Real Estate Construction Contractors,gmp_cis_sta_dly_counterparty,20251201,67580
gmp,cis,sta,dly,D,EBS YUNITI,EBS YUNITI,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,EBS YUNITI,EBS YUNITI,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,360T,360 TREASURY SYSTEMS AG,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,360T,360T,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,QATAR NATL BK-LDN,QATAR NATIONAL BANK (Q.P.S.C),51 GROSVENOR STREET,LONDON,W1K 3HH,UNITED KINGDOM,W1K 3HH,United Kingdom,000000,,,,N,N,Y,Y,N,N,,,,,Branch,QATAR NATL BK GRP,QATAR NATL BK,,601101,QATAR,QNBAGB2L,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,66177
gmp,cis,sta,dly,D,BARX,BARCLAYS BANK PLC,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,BARX,BARX,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GENERICBROKER,GENERIC BROKER,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,GENERICBROKER,GENERICBROKER,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BRUNEI DAR-BRU,BRUNEI DARUSSALAM CENTRAL BANK,"LEVEL 14, MINISTRY OF FINANCE","BUILDING COMMONWEALTH DRIVE,","BANDAR SERI BEGAWAN BB3910,",BRUNEI DARUSSALAM,BANDAR SERI BEGAWAN,Brunei Darussalam,,673 2382265,,,N,N,Y,Y,N,N,,673-238 4626,,,Branch,BRUNEI DARUSSALAM CENTRAL BK,BRUNEI DARUSSALAM CENTRAL BK,,817006,BRUNEI,BCMBBNBB,OTH - Central Bank,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,AURIZON FIN PTY LTD*,AURIZON FINANCE PTY LTD,AURIZON,"900 ANN STREET,",FORTITUDE VALLEY QLD,4006,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,AURIZON FIN PTY LTD*,AURIZON FIN PTY LTD*,,808000,AUSTRALIA,,Biz Services-Business Not Elsewhere Class,gmp_cis_sta_dly_counterparty,20251201,64840
gmp,cis,sta,dly,D,BK PERTANIAN MY-KL,BANK PERTANIAN MALAYSIA BERHAD,LEBOH PASAR BESAR,PATRIOT PETI SURAT 10815,50726 KUALA LUMPUR,,,Malaysia,050726,,,,N,N,Y,Y,N,N,,,,,Subsidiary,BK PERTANIAN MY-KL,BK PERTANIAN MY-KL,,601122,MALAYSIA,,FIH-National Development Banks,gmp_cis_sta_dly_counterparty,20251201,64817
gmp,cis,sta,dly,D,CENTRAL HUIJIN INVT*,CENTRAL HUIJIN INVESTMENT LIMITED,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CENTRAL HUIJIN INVT*,CENTRAL HUIJIN INVT*,,817009,CHINA,,OTH-Foreign Government Investment Arm,gmp_cis_sta_dly_counterparty,20251201,67423
gmp,cis,sta,dly,D,BANPU POWER PCL*,BANPU POWER PUBLIC COMPANY LIMITED,1550 THANAPOOM BLDG. FL.26,NEW PETCHABURI RD.,"MAKKASAN, RATCHATHEWI",BANGKOK 10400,,Thailand,010400,,,,N,N,Y,N,N,N,,,,,Subsidiary,BANPU POWER PCL*,BANPU POWER PCL*,,821001,THAILAND,,UTY-Electricity Generation by coal (ESG),gmp_cis_sta_dly_counterparty,20251201,64007
gmp,cis,sta,dly,D,NOVENA SQUARE DEVT*,NOVENA SQUARE DEVELOPMENT LTD,101 THOMSON ROAD,#33-00 UNITED SQUARE,SINGAPORE 307591,,SINGAPORE,Singapore,307591,,,,N,N,Y,N,N,N,,,,,Subsidiary,NOVENA SQUARE DEVT*,NOVENA SQUARE DEVT*,,304021,SINGAPORE,,BCR-Property Invt Co - Commercial (S35),gmp_cis_sta_dly_counterparty,20251201,67018
gmp,cis,sta,dly,D,CHARGEPOINT HLDGS*,CHARGEPOINT HOLDINGS INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CHARGEPOINT HLDGS*,CHARGEPOINT HLDGS*,,411010,UNITED STATES,,IEW-Power Equipment and Energy Storage Systems,gmp_cis_sta_dly_counterparty,20251201,64365
gmp,cis,sta,dly,D,KHFC 2022-18*,KOREA HOUSING FINANCE CORPORATION ATF KHFC MBS 2022-18,"BIFC, 40 MUNHYEONGEUMYUNG-RO","NAM-GU, BUSAN",REPUBLIC OF KOREA,,BUSAN,Korea (the Republic of),000000,,,,N,N,Y,N,N,N,,+82220147581,,,Subsidiary,KHFC 2022-18*,KHFC 2022-18*,,817008,SOUTH KOREA,,OTH-Foreign Public Sector Entities,gmp_cis_sta_dly_counterparty,20251201,68459
gmp,cis,sta,dly,D,BK SINOPAC-NANJING,YONG FENG YIN HANG (ZHONG GUO) YOU XIAN GONG SI,ZHONG GUO NAN JING SHI JIAN,YE QU LU SHAN LU 248 HAO 4,HAO LOU 3501 SHI 3601 SHI,210019,,China,,,,,N,N,Y,Y,N,N,,,,,Subsidiary,BK SINOPAC-NANJING,BK SINOPAC-NANJING,,601101,CHINA,,FIH-Commercial Bank,gmp_cis_sta_dly_counterparty,20251201,65410
gmp,cis,sta,dly,D,NTUC INCOME* N,INCOME INSURANCE LIMITED,75 BRAS BASAH ROAD,#06-00,SINGAPORE 189557,,SINGAPORE,Singapore,189557,,,,N,N,Y,N,N,N,,,,,Branch,NTUC INCOME INS* N,NTUC INCOME INS* N,,606001,SINGAPORE,,FIH-Insurance Underwriting,gmp_cis_sta_dly_counterparty,20251201,68063
gmp,cis,sta,dly,D,PROJ LINTASAN SB-UK*,PROJEK LINTASAN SUNGAI BESI-ULU KLANG SDN BHD,"3RD FLOOR,BLOCK G,","EXCELLA BUSINESS PARK,JLN AMPANG","PUTRA,TAMAN AMPANG HILIR",55100 KUALA LUMPUR,,Malaysia,055100,,,,N,N,Y,N,N,N,,,,,Subsidiary,PROJ LINTASAN SB-UK*,PROJ LINTASAN SB-UK*,,808000,MALAYSIA,,Biz Services-Business Not Elsewhere Class,gmp_cis_sta_dly_counterparty,20251201,65337
gmp,cis,sta,dly,D,AIR LEASE CORP*,AIR LEASE CORPORATION,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,AIR LEASE CORP*,AIR LEASE CORP*,,501003,UNITED STATES,,TSC-Air Transport,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BETTER HOUSING*,"BETTER HOUSING 2022 CO.,LTD.",247/125-126,MOO 10 NONGPREE ROAD,BANGLAMUNG,CHONBURI 20150,,Thailand,020150,,,,N,N,Y,N,N,N,,,,,Subsidiary,BETTER HOUSING*,BETTER HOUSING*,,303041,THAILAND,,BCR-Bldg Developers & Resale - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,67596
gmp,cis,sta,dly,D,KHFC 2022-11*,KOREA HOUSING FINANCE CORPORATION ATF KHFC MBS 2022-11,"BIFC, 40 MUNHYEONGEUMYUNG-RO","NAM-GU, BUSAN",REPUBLIC OF KOREA,,BUSAN,Korea (the Republic of),000000,,,,N,N,Y,N,N,N,,+82220147581,,,Subsidiary,KHFC 2022-11*,KHFC 2022-11*,,817008,SOUTH KOREA,,OTH-Foreign Public Sector Entities,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,FAURECIA SE*,FAURECIA SE,,,,,,France,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,FAURECIA SE*,FAURECIA SE*,,211001,FRANCE,,MFG-Transport Eqpt,gmp_cis_sta_dly_counterparty,20251201,65625
gmp,cis,sta,dly,D,Q-ONE*,"Q-ONE CORPORATION CO.,LTD.",114 SOI RUEAN THONG,RIM KHLONG PRAPA ROAD,BANGSUE,BANGKOK 10800,,Thailand,010800,,,,N,N,Y,N,N,N,,,,,Subsidiary,Q-ONE*,Q-ONE*,,207002,THAILAND,,MFG-Cement Concrete Products,gmp_cis_sta_dly_counterparty,20251201,67276
gmp,cis,sta,dly,D,CONTEMP RUIDING DEV*,CONTEMPORARY RUIDING DEVELOPMENT LIMITED,,,,,,"Virgin Islands, British",000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CONTEMP RUIDING DEV*,CONTEMP RUIDING DEV*,,209002,BRITISH VIRGIN ISLAN,,MFG-Electrical Equipment,gmp_cis_sta_dly_counterparty,20251201,68739
gmp,cis,sta,dly,D,AMANAT LEBUHRAYA RA*,AMANAT LEBUHRAYA RAKYAT BERHAD,"4.62, 4TH FLOOR",WISMA CENTRAL,JALAN AMPANG,50450 KUALA LUMPUR,,Malaysia,050450,,,,N,N,Y,N,N,N,,,,,Subsidiary,AMANAT LEBUHRAYA RA*,AMANAT LEBUHRAYA RA*,,504001,MALAYSIA,,TSC-Land Transportation Infrastructure (ESG),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,NEW WORLD DEV CL*,NEW WORLD DEVELOPMENT COMPANY LIMITED,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,NEW WORLD DEV CL*,NEW WORLD DEV CL*,,303041,HONG KONG,,BCR-Bldg Developers & Resale - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,66889
gmp,cis,sta,dly,D,JIA SHI JI JIN GUAN*,JIA SHI JI JIN GUAN LI YOU XIAN GONG SI,ZHONG GUO (SHANGHAI) ZIYOU MAOYI,SHI YAN QU SHI JI DA DAO 8 HAO,SHANG HAI GUO JIN ZHONG XIN ER,QI 27 LOU 09-14 DANYUAN 200120,,China,,,,,N,N,Y,N,N,N,,,,,Subsidiary,JIA SHI JI JIN GUAN*,JIA SHI JI JIN GUAN*,,605005,CHINA,,FIH-Asset/Fund Management Company,gmp_cis_sta_dly_counterparty,20251201,65408
gmp,cis,sta,dly,D,M&T INVTS PL*,M&T INVESTMENTS PTE LTD,77 ROBINSON ROAD,#13-00,SINGAPORE 068896,,SINGAPORE,Singapore,068896,,,,N,N,Y,N,N,N,,,,,Subsidiary,M&T INVTS PL*,M&T INVTS PL*,,809000,SINGAPORE,,OTH-Consumer & Household Services,gmp_cis_sta_dly_counterparty,20251201,65390
gmp,cis,sta,dly,D,LATROBE FCM 2022-1*,PERPETUAL CORPORATE TRUST LTD ATF THE LA TROBE FCM TRUST 2022-1,"LEVEL 18, 123 PITT STREET",SYDNEY NSW 2000,,,SYDNEY,Australia,002000,,,,N,N,Y,N,N,N,,,,,Subsidiary,LATROBE FCM 2022-1*,LATROBE FCM 2022-1*,,607009,AUSTRALIA,,FIH-Other Non Banking Financial Institutions Not Elsewhere Classified,gmp_cis_sta_dly_counterparty,20251201,67583
gmp,cis,sta,dly,D,AIR NEW ZEALAND LTD*,AIR NEW ZEALAND LIMITED,,,,,,New Zealand,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,AIR NEW ZEALAND LTD*,AIR NEW ZEALAND LTD*,,501003,NEW ZEALAND,,TSC-Air Transport,gmp_cis_sta_dly_counterparty,20251201,66647
gmp,cis,sta,dly,D,GLB X L & B TECH*,GLOBAL X LITHIUM & BATTERY TECH ETF,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GLB X L & B TECH*,GLB X L & B TECH*,,604002,UNITED STATES,,FIH-Trust Funds/Unit Trusts/Equity Fund,gmp_cis_sta_dly_counterparty,20251201,65618
gmp,cis,sta,dly,D,ACCENT CAP PLC*,ACCENT CAPITAL PLC,,,,,,United Kingdom,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ACCENT CAP PLC*,ACCENT CAP PLC*,,303042,UNITED KINGDOM,,BCR-Bldg Developers & Hold for Investment - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,68475
gmp,cis,sta,dly,D,OCK GROUP BERHAD,OCK GROUP BERHAD,NO.18 JALAN JURUNILAI U1/20,SEKSYEN U1,HICOM GLENMARIE INDUSTRIAL PARK,40150 SHAH ALAM,,Malaysia,040150,,,,N,N,Y,N,N,N,,,,,Subsidiary,OCK GROUP BERHAD,OCK GROUP BERHAD,,605003,MALAYSIA,,FIH-Other Investment holding Co-Non-property/conglomerate,gmp_cis_sta_dly_counterparty,20251201,65827
gmp,cis,sta,dly,D,FRASERS HOLDING(TH)*,"FRASERS PROPERTY HOLDINGS(THAILAND) CO.,LTD.",98 SATHORN SQUARE OFFICE TOWER BLDG.,"38 FL. 3806B, 3808A","NORTH SATHORN RD., SILOM, BANGRAK",BANGKOK 10500,,Thailand,010500,,,,N,N,Y,N,N,N,,,,,Subsidiary,FRASERS HOLDING(TH)*,FRASERS HOLDING(TH)*,,605061,THAILAND,,FIH-Property Investment Co-Commercial (NS35),gmp_cis_sta_dly_counterparty,20251201,67636
gmp,cis,sta,dly,D,ALCOA NEDERLAND HDG*,ALCOA NEDERLAND HOLDING B.V.,,,,,,Netherlands,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ALCOA NEDERLAND HDG*,ALCOA NEDERLAND HDG*,,106002,NETHERLANDS,,AFM-Minerals Mining (Base Metals) (ESG),gmp_cis_sta_dly_counterparty,20251201,67672
gmp,cis,sta,dly,D,PETROCHINA CO LTD*,PETROCHINA COMPANY LIMITED,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,PETROCHINA CO LTD*,PETROCHINA CO LTD*,,205003,CHINA,,MFG-Refined Petroleum & Coke Products (ESG),gmp_cis_sta_dly_counterparty,20251201,64532
gmp,cis,sta,dly,D,CN GRT WALL INTL VI*,CHINA GREAT WALL INTERNATIONAL HOLDINGS VI LIMITED,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CN GRT WALL INTL VI*,CN GRT WALL INTL VI*,,605003,BRITISH VIRGIN ISLAN,,FIH-Other Investment holding Co-Non-property/conglomerate,gmp_cis_sta_dly_counterparty,20251201,65878
gmp,cis,sta,dly,D,APS,ICAP SINGAPORE,,,,,,Singapore,,,,,Y,N,N,N,N,N,,,,,Subsidiary,APS,APS,,,SINGAPORE,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BGS,BGC SINGAPORE,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,BGS,BGS,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BGH,BGC CAPITAL MARKETS (HK) LIMITED,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,BGH,BGH,,,,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CITI VELOCITY,CITIBANK N.A.SINGAPORE / LONDON,,,,,,Singapore,,,,,Y,N,N,N,N,N,,,,,Subsidiary,CITI VELOCITY,CITI VELOCITY,,,SINGAPORE,,,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GFH,GFI (HK) BROKERS LIMITED,,,,,,,,,,,Y,N,N,N,N,N,,,,,Subsidiary,GFH,GFH,,,,,,gmp_cis_sta_dly_counterparty,20251201,
